Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre
3574,Switch,"Two newbies at the Narcotic Control Department in Japan, Haru and Kai, struggle against: drug dealers, gangs, murderers, psychopaths, mysterious organizations, and mad people in general. The gentle and caring one of the group, Kai, who has problems of his own, has the tendency of turning into a lethal killing machine in certain scenarios. The way he acts changes like that of a ""switch"". As the two do their job, answers of what is behind Kai's strange behavior and who exactly he is, is revealed. 
 
(Source: ANN) 
","Action, Mystery, Police"
33806,Macross Δ: Delta Shougekijou,Short episodes included in the limited edition BD/DVD volume releases.,"Sci-Fi, Comedy"
3538,Dorei Kaigo,"There is a strange epidemic running rampant at the local inpatient hospital. For some reason every night the nurses are feeling an uncontrollable urge. They have no choice but to satisfy it with the patients, the doctors, and even each other. The new resident doctor has his own itch to scratch, as well as a suspicion that someone is behind this impromptu sex ring.",Hentai
19195,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,"The story of this fourth installment takes place amidst signs of postwar reconstruction in the winter of 2028. Tensions are rising in New Port City as demonstrations are held concerning the interests of foreign cartels. This leads to a shooting incident involving riot police. It all started with a cyberbrain infection released by the terrorist ""Fire Starter."" An independent offensive unit led by Motoko Kusanagi entrusts the suppression of the situation to their ghosts and aims for their own justice. Below the surface of the incident, lies the ""tin girl"" Emma and the ""scarecrow man"" Burinda Junior. As Kusanagi deals with the incident, she draws near to what those two ghosts were seeking. 
 
(Source: ANN)","Sci-Fi, Police, Psychological, Mecha"
10263,Sonic X Pilot,"The original pilot videos for Sonic X. 
 
An English promotional without humans, and a Japanese closer to the final.","Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen"
22181,Shunga,,Dementia
8956,Denkou Chou Tokkyuu Hikarian,The second season of Chou Tokkyuu Hikarian.,"Action, Adventure, Kids"
31338,Hundred,"When an extraterrestrial organism known as ""Savage"" attacks mankind, the only technology capable of combating the enemy is a weapon known as “Hundred.” A survivor of a Savage attack, Hayato Kisaragi is a teenager boasting the highest compatibility level with the aforementioned technology and as a result, is invited to master his skills at Little Garden, a prestigious military academy aboard a battleship. 
 
Over the course of his intense training for the battle ahead, he immediately attracts the interest of multiple female peers and gets drawn into a number of incidents as he tries to fight against the creatures that now inhabit Earth and threaten its safety. 
 
[Written by MAL Rewrite]","Action, Sci-Fi, Harem, Romance, Ecchi, Mecha, School"
3035,Chouon Senshi Borgman,"Sonic Soldier Borgman is a science fiction that comebines super sentai with non-gattai. It features a sentai-like three members team that fight an organization known as Youma. Features three characters with three basic ranger colors: Pink, Blue and Green. Featuring three main characters: Chuck, Ryo and Anise, Ryo is the leader, Chuck and Anise are teachers at a public school. Sometimes, the students help or make troubles to the Borgman somehow, some even know the Borgman secret identities. Ryo has a talking ""modern"" blue motorcycle that can upgrade itself. The transformation code is ""Borg. Get On"". Each member has a personal cannon that matches his/her armor color that appears only to finish the monster they fight.","Action, Sci-Fi, Demons"
40746,Overflow,"""Brother, are we really taking a bath together?"" 
 
And so, a forbidden bathing experience began. Me, my sister, and childhood friend—one man and two women—are sharing one bath. After involuntarily ""overflowing,"" the sister's secret love come out?! 
 
This is a young romantic comedy that won't let you say, ""it's over!"" 
 
(Source: Official site) 
 
Note:  The standard TV version of the anime will debut on January 6 at 1:00 a.m. on Tokyo MX, while the complete version will stream on the ComicFesta Anime Zone website. 
 
This entry reflects standard TV version of the anime.","Romance, Ecchi"
32468,Nirvana,"Music video bundled with the limited edition of the Noragami Aragoto ED single.  
 
(Source: AniDB)",Music
11101,Honoo no Alpenrose,"Two-part OVA that summarises the entire Honoo no Alpenrose TV series featuring a new dubbing and reworked scenes. 
 
(Source: AniDB)","Historical, Drama, Romance, Shoujo"
1936,Misute♡naide Daisy,"The story begins when an innocent, but busty, young schoolgirl goes to recover her hat from what she thought was an abandoned house. But within that house, spying on her, is a deranged madman. Seeing her he becomes obsessed with controlling her, owning her, bending her to his every whim. He, and his array of high tech tools, will threaten her with death, mutilation, control, humiliation and the loss of her own will and identity. Terrors biological, chemical and nuclear will come into play in the nightmare that is her new, controlled, life. 
 
(Source: AniDB)","Sci-Fi, Comedy, Romance, Shounen"
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,"The Nohara family and ""Onsen G-Men"", the secret government agency maintaining all the hot springs in Japan, fight against ""Yuzame"", a bath-hating terrorist organization plotting to wipe out all the hot springs in Japan. 
 
(Source: Manabu Tsuribe)","Slice of Life, Comedy, Ecchi, School, Seinen"
1642,Sugar Sugar Rune,"Chocolat Meilleure and Vanilla Mieux are two witches who are pitched in a contest to see who will become the new Queen of the Witch World. They must travel to the Human World and collect the hearts of humans. Whoever collects the most ""human hearts"" wins. Even though they're rivals, the two are still best friends. Join them on this adventure!","Fantasy, Magic, Shoujo"
23909,Hoshi no Yuuenchi,"A kindly teacher demonstrates origami to his elementary class, but when he gives a paper crane to a child, it is stolen from him by Takeshi, the class bully. Takeshi discovers that the crane is really a talking spaceship that takes him and his friends to visit a fairground in the stars.  
 
A girl falls through a hole into Space Hell, and the children cooperate to rescue her. Takeshi wakes up, wondering if it was all a dream. The next day, he returns the magic crane to its rightful owner. This tale is from Rainbow Across the Pacific's Daisuke Ikeda, the leader of the buddhist Soka Gakkai organization which is commonly considered a cult as it is a part of the shinshuukyou religious movement.  
 
(Source: Anime Encyclopedia)","Sci-Fi, Adventure, Kids"
6444,Tegamibachi,"With his mother taken away from him and having lost everything, Lag Seeing is now a letter whose delivery has been assigned to Gauche Suede, a Letter Bee. Despite their troubling start, the two of them become friends, leading Lag to realize what his aim in life is: to deliver people's most important feelings in the form of letters, just as Gauche has done. 
 
[Written by MAL Rewrite]","Adventure, Supernatural, Fantasy, Shounen"
19291,Pokemon XY,"Satoshi and Pikachu have arrived in Miare City of the illustrious Kalos region to capture more Pokemon and continue their journey towards becoming the very best. Meanwhile, a genius inventor named Citron and his little sister Eureka wander the city when they run into Satoshi who quickly challenges them to a battle. However, they are soon caught up in a dangerous incident when Team Rocket, following Satoshi into Kalos, cause a Gaburias to rampage through the city. 
 
Far away in the quiet Asame Town, a young girl named Serena slogs through daily Sihorn riding practice at the behest of her mother, a professional Sihorn racer. After practice, she sees the events unfolding in Miare City on television where she recognizes a boy from her childhood. Having left a significant impact on her life, the sight of him stirs in her a desire to meet him again; and so, Serena sets off to Miare City, determined to find the boy from her past. 
 
 Pokemon XY  follows the group as they travel throughout Kalos in pursuit of their ambitions—Satoshi challenging Pokemon gyms, Citron learning from Satoshi, and Serena searching for what exactly her dream is. Along the way, they meet new friends, face new rivals, and continue to thwart Team Rocket's schemes, all the while discovering a little about the mysteries of mega evolution. 
 
[Written by MAL Rewrite]","Action, Adventure, Comedy, Fantasy, Kids"
